-0.001937318,0.025076621,0.153396962,0.406499349,0.0,0.106382263,-0.354534884,-0.239334195,0,-0.278154335,18.40469734,18.88450917,1.672563389,-0.136764278,0,0,0.210052046,0
0.02848937,0.023239308,0.399089513,0.526315266,0.0,0.106382263,-0.392373924,-0.718021978,0,-0.523667396,29.55936906,21.05246483,1.978581237,-0.446327764,0,-0.097206448,0.096902622,0
0.032602911,0.038417244,0.235622514,-0.009239201,0.0,0.106382263,-0.016006885,0,0,0,12.00627218,9.555081599,1.061139523,-0.367546181,0,0,0.219464491,1
0.04109396,0.039389019,0.231156942,-0.070406573,0.0,0.106382263,-0.802710679,-0.655339024,0,-0.775401626,30.0264585,31.02693695,0.526315197,0,0,0,-0.128438126,1
-0.008333909,0.052697742,0.239539566,0.248236249,0.0,0.106382263,0,0,0,0,17.26166514,13.96844932,1.528708713,-0.074382789,-0.063272447,-0.048495341,0.310808296,0
0.094293842,0.071863152,0.442035085,0.62196286,0.0,0.106382263,0,0,0,-0.067057649,27.17048923,23.40644788,6.342026672,-0.169773538,-0.20098049,-0.145594193,-0.014313703,1
0.035138709,0.017997201,0.121424352,0.280430736,0.0,0.106382263,0,0,0,-0.043547605,19.30387228,14.76155415,1.949076124,-0.358057763,-0.297218339,-0.020423308,0.112639512,1
0.007606365,0.053932901,0.247189877,0.282700882,0.0,0.106382263,0,0,0,0,13.86220558,14.43096886,3.929939372,-0.968338462,-0.366775399,-0.197268796,0.042851283,0
0.084397557,0.07173064,0.394111781,0.395953497,0.0,0.106382263,0,0,0,0,23.45986762,12.21925301,0.904930945,-0.519278382,-0.548371908,-0.009581121,-0.195348169,1
0.002892417,0.015708035,0.28488837,-0.281195429,0.0,0.106382263,-0.055571227,-0.186472929,-0.001833814,0,13.07932441,25.37605476,5.098663587,-0.640023428,-0.58773642,0,1.762353516,0
0.003257193,0.010737738,0.143224932,0.299329048,0.0,0.106382263,0,-0.039188943,-0.006062113,-0.094597506,22.00366902,17.96307859,2.809835519,-0.065011976,-0.098129617,-0.097295828,0.269552936,0
-0.000720421,0.00393305,0.227258621,0.415491455,0.0,0.106382263,0,0,-0.013679335,-0.033999242,20.15474087,13.64777994,2.87202032,-0.169448499,-0.195471219,-0.110591046,0.050147106,0
-0.037065278,0.00790469,0.111215468,0.163507506,0.0,0.106382263,-0.264950389,-0.040832993,-0.020586577,-0.260149651,19.83292652,21.6550691,2.407875721,-0.41473048,-0.070361592,-0.049019163,0.274086135,0
0.061927314,0.045076832,-0.115239769,-0.179862041,0.0,0.106382263,0,-0.04533836,-0.021492573,0,12.36140933,24.91843251,4.685824197,-0.549399672,-0.739262257,-0.069529608,2.535823383,1
0.039819243,0.01103634,0.102634765,-0.059128464,0.0,0.106382263,-0.270042194,-0.040418207,-0.023942645,-0.137628848,11.05155927,9.048645992,1.362460548,-0.976564612,-0.828693878,-0.815632044,-0.002488757,1
0.090490129,-0.002028783,0.332592929,0.476132195,0.0,0.106382263,0,0,-0.029533682,0,23.02361434,15.98487821,1.727227543,-0.374499676,-0.25673526,-0.078185768,-0.034042604,1
-0.072324426,-0.014190851,0.323597804,0.130970412,0.0,0.106382263,-0.156967432,-0.235164025,-0.041879523,-0.172115994,22.55213586,19.03188154,0.97648549,-0.057681647,0,0,0.284363844,0
-0.040062978,-0.024012557,0.260039906,0.287642808,0.0,0.106382263,0,-0.206671826,-0.042033818,0,26.34672819,20.73060371,3.707011256,-0.159482266,-0.160160251,-0.083318932,-0.02702691,0
-0.017246723,-0.008199453,0.070523783,-0.014842743,0.0,0.106382263,-0.443562463,-0.209830351,-0.057922215,-0.406022995,12.19262682,9.80760061,0.869923403,-0.68922178,-0.738842783,-0.283323721,0.147619538,0
0.011791342,-0.042334615,0.134450037,0.005349229,0.0,0.106382263,-0.173557692,-0.342184671,-0.059934172,0,28.36538587,19.39457277,1.839814061,-0.51424994,-0.642149362,-0.068713094,0.078303215,0
