,results
1572,0.025738478
1573,0.0001553595
1574,5.811453e-06
1575,0.99999994
1576,6.2584877e-07
1577,1.9669533e-06
1578,0.99683607
1579,7.480383e-06
1580,0.002240628
1581,0.22678667
1582,5.7399273e-05
1583,0.9048694
1584,0.009139478
1585,0.0
1586,0.6725642
1587,0.00028797984
1588,0.00015249848
1589,0.00034156442
1590,1.4156103e-05
1591,0.0010765791
1592,0.0024107099
1593,0.00016853213
1594,0.00532344
1595,5.9604645e-08
1596,0.9922413
1597,0.00021520257
1598,2.2351742e-06
1599,3.2931566e-05
1600,8.940697e-08
1601,0.0044358373
1602,0.00011101365
1603,0.04831496
1604,0.00038596988
1605,0.6578915
1606,0.73488075
1607,0.99986607
1608,0.064796954
1609,0.006853938
1610,7.7307224e-05
1611,0.0020779073
1612,0.92452013
1613,0.99994016
1614,0.9875088
1615,7.033348e-06
1616,0.0
1617,0.7143181
1618,0.037389576
1619,0.0041458607
1620,0.0014626384
1621,2.9802322e-08
1622,0.008340627
1623,3.5762787e-07
1624,5.6803226e-05
1625,1.1920929e-07
1626,0.00018882751
1627,0.999998
1628,1.2874603e-05
1629,0.7393227
1630,0.0
1631,2.3245811e-06
1632,0.00086182356
1633,1.1920929e-07
1634,0.49070752
1635,0.5204552
1636,0.0012890697
1637,0.00017434359
1638,0.0306032
1639,0.96254444
1640,2.682209e-07
1641,0.0002501309
1642,0.0001616478
1643,1.7881393e-07
1644,1.7225742e-05
1645,0.7629416
1646,0.4921783
1647,3.6537647e-05
1648,1.1920929e-07
1649,0.70604193
1650,0.84436643
1651,0.11485103
1652,4.968047e-05
1653,0.0055972636
1654,0.027443826
1655,9.030104e-06
1656,0.9035711
1657,0.99991846
1658,1.975894e-05
1659,0.0008235574
1660,0.00018411875
1661,0.0006746352
1662,8.195639e-06
1663,0.09062415
1664,6.4730644e-05
1665,0.0012241006
1666,0.9295206
1667,0.0018802583
1668,0.071246654
1669,0.00071939826
1670,1.0
1671,0.69221246
1672,0.0019863248
1673,0.09885901
1674,0.99570787
1675,9.23872e-07
1676,0.038617432
1677,0.7673154
1678,1.7851591e-05
1679,0.0007611513
1680,0.99343216
1681,0.9999456
1682,0.88665646
1683,0.026322693
1684,0.9656457
1685,0.0001399517
1686,9.664893e-05
1687,2.4706125e-05
1688,0.0016814768
1689,9.7960234e-05
1690,1.9103289e-05
1691,0.999917
1692,4.4375658e-05
1693,0.0
1694,2.9802322e-08
1695,0.0017063618
1696,0.58819395
1697,0.0011595488
1698,2.682209e-07
1699,5.00679e-06
1700,0.9985914
1701,2.8371811e-05
1702,0.0019993186
1703,1.2040138e-05
1704,0.0008004606
1705,7.6293945e-06
1706,0.9999992
1707,0.999986
1708,0.00089624524
1709,0.0
1710,0.0064317584
1711,0.001645714
1712,5.066395e-07
1713,1.1920929e-07
1714,0.0
1715,0.0005685091
1716,0.0022903979
1717,0.0005877018
1718,0.9955114
1719,2.592802e-06
1720,0.9171949
1721,1.5467405e-05
1722,0.77398777
1723,0.00028941035
1724,0.0015311837
1725,0.0005494952
1726,4.220009e-05
1727,1.1026859e-06
1728,0.99982476
1729,1.8209219e-05
1730,0.00044852495
1731,0.039040655
1732,0.99517083
1733,0.9793112
1734,1.6987324e-06
1735,0.025370747
1736,3.1292439e-06
1737,0.9920559
1738,9.036064e-05
1739,0.0005655587
1740,0.998955
1741,2.9802322e-08
1742,9.23872e-07
1743,0.23547247
1744,5.0842762e-05
1745,0.04856974
1746,0.049784094
1747,2.849102e-05
1748,0.00029739738
1749,0.00011301041
1750,0.00012692809
1751,0.0
1752,0.99528456
1753,0.053960472
1754,3.874302e-07
1755,0.6502674
1756,2.8312206e-06
1757,0.0006515384
1758,1.5795231e-06
1759,0.00015380979
1760,0.023248613
1761,0.003251642
1762,0.0
1763,0.0073191226
1764,0.08465162
1765,0.4843142
1766,7.1525574e-07
1767,0.0002297163
1768,2.3841858e-07
1769,5.543232e-06
1770,6.4373016e-06
1771,8.106232e-06
1772,0.0
1773,4.7683716e-07
1774,0.9986293
1775,0.36965728
1776,2.0563602e-06
1777,0.0
1778,0.0058650076
1779,0.20661366
1780,0.00078362226
1781,0.0037553608
1782,0.003042668
1783,0.7209797
1784,1.0073185e-05
1785,0.99822783
1786,0.9983864
1787,0.84603
1788,0.23871407
1789,0.00020161271
1790,0.571574
1791,0.45208424
1792,0.34123102
1793,0.97509646
1794,4.1127205e-06
1795,0.38793072
1796,1.1026859e-06
1797,0.35909384
1798,8.940697e-08
1799,1.052022e-05
1800,8.940697e-08
1801,0.7394898
1802,0.00025764108
1803,1.2516975e-06
1804,0.11922231
1805,0.0008344054
1806,9.834766e-07
1807,4.2945147e-05
1808,8.061528e-05
1809,7.31647e-05
1810,1.0102987e-05
1811,0.62309724
1812,1.7881393e-07
1813,0.9991234
1814,0.0
1815,5.0902367e-05
1816,0.00028815866
1817,1.8507242e-05
1818,0.0047526956
1819,0.00013566017
1820,2.9802322e-07
1821,0.014764637
1822,0.3669043
1823,5.662441e-07
1824,3.5762787e-07
1825,0.056234777
1826,0.63995594
1827,7.778406e-06
1828,0.008312345
1829,5.096197e-06
1830,5.3048134e-06
1831,6.943941e-06
1832,0.14237788
1833,0.006926477
1834,8.940697e-08
1835,0.00017678738
1836,0.9999767
1837,0.037395835
1838,0.0009521842
1839,3.9428473e-05
1840,0.003024459
1841,0.037792623
1842,1.1920929e-06
1843,4.827976e-06
1844,0.9999072
1845,1.4901161e-07
1846,5.555153e-05
1847,1.0728836e-06
1848,4.87864e-05
1849,0.99999726
1850,0.52694875
1851,4.9471855e-06
1852,0.00031998754
1853,0.9960116
1854,5.066395e-07
1855,2.0682812e-05
1856,4.7683716e-07
1857,0.0039052367
1858,7.748604e-07
1859,4.7683716e-07
1860,0.0
1861,0.042175174
1862,0.99325705
1863,4.4703484e-07
1864,0.00017750263
1865,0.039316624
1866,0.09003511
1867,8.5026026e-05
1868,0.00025227666
1869,0.13954732
1870,2.3841858e-07
1871,0.0106242
1872,0.0006676614
1873,0.0022542477
1874,1.013279e-06
1875,0.90698993
1876,0.018657833
1877,0.044095784
1878,0.16245168
1879,2.1457672e-06
1880,0.036457926
1881,0.0076847076
1882,0.004328102
1883,0.68993324
1884,1.5288591e-05
1885,0.0072609186
1886,0.9533137
1887,0.06332904
1888,4.172325e-07
1889,5.9604645e-08
1890,0.00069758296
1891,6.6161156e-06
1892,1.937151e-06
1893,0.99999404
1894,2.682209e-07
1895,0.0
1896,1.5854836e-05
1897,0.3719524
1898,0.30405265
1899,0.577363
1900,0.0
1901,1.3709068e-06
1902,0.01426667
1903,0.0008353293
1904,0.017967314
1905,0.002628982
1906,0.0
1907,0.001429826
1908,3.4570694e-06
1909,0.00041735172
1910,0.98780316
1911,0.0007184148
1912,1.4901161e-07
1913,0.0008601248
1914,0.009737134
1915,0.9610504
1916,0.0029993951
1917,4.0978193e-05
1918,0.31017482
1919,0.56259215
1920,0.99937224
1921,0.15744933
1922,0.001521796
1923,0.0
1924,9.775162e-05
1925,0.0033334494
1926,0.0009210706
1927,0.000467211
1928,1.6361475e-05
1929,5.364418e-07
1930,0.96406066
1931,4.0233135e-06
1932,2.3841858e-06
1933,0.08106175
1934,0.0
1935,4.4107437e-06
1936,0.005886525
1937,0.00013136864
1938,0.017877549
1939,3.3408403e-05
1940,7.4505806e-07
1941,0.99616337
1942,0.028812557
1943,0.0017056167
1944,0.013843536
1945,0.6882931
1946,0.002255857
1947,0.00021135807
1948,0.07051873
1949,0.9998834
1950,0.043786913
1951,6.4969063e-06
1952,0.0
1953,0.8749529
1954,0.043738812
1955,3.606081e-06
1956,0.9864747
1957,2.5749207e-05
1958,0.01174289
1959,9.423494e-05
1960,5.9604645e-08
1961,0.0045368075
1962,0.004874587
1963,0.10512307
1964,0.035418928
1965,0.9972094
1966,0.70167506
1967,0.0
1968,0.9999858
1969,0.0
1970,0.0016642809
1971,0.01638943
1972,6.80089e-05
1973,0.0011821389
1974,0.025628865
1975,0.14219192
1976,0.0
1977,0.0
1978,0.00052410364
1979,2.5629997e-06
1980,0.00034984946
1981,1.4513731e-05
1982,0.3272794
1983,0.00021207333
1984,0.99976134
1985,0.016946048
1986,2.0861626e-07
1987,5.9604645e-08
1988,0.00023961067
1989,0.0071874857
1990,0.9995259
1991,0.8770554
1992,0.00082197785
1993,0.7611305
1994,0.3696073
1995,0.010174155
1996,0.14127994
1997,1.7881393e-07
1998,6.2584877e-07
1999,9.745359e-06
2000,2.8908253e-06
2001,0.102865756
2002,0.96532
2003,0.99994904
2004,0.30319518
2005,0.8114992
2006,0.973281
2007,6.645918e-06
2008,2.7060509e-05
2009,2.9802322e-08
2010,2.9802322e-07
2011,1.0
2012,2.464652e-05
2013,4.440546e-06
2014,0.000100016594
2015,0.31892383
2016,0.1224699
2017,2.592802e-06
2018,0.020280272
2019,5.096197e-06
2020,0.0
2021,0.0018047988
2022,0.12333271
2023,0.00062161684
2024,0.0075342953
2025,0.848729
2026,2.3841858e-07
2027,0.0032228231
2028,2.2351742e-06
2029,0.1677329
2030,0.32093892
2031,0.80923975
2032,0.0
2033,5.9604645e-08
2034,0.16834265
2035,0.00023552775
2036,7.301569e-06
2037,0.8649601
2038,0.0
2039,0.22989976
2040,0.2825991
2041,1.4603138e-05
2042,0.0
2043,0.989158
2044,0.03359443
2045,4.172325e-07
2046,0.0007580817
2047,0.024681687
2048,0.044115126
2049,0.00049361587
2050,2.9802322e-08
2051,1.013279e-06
2052,2.7418137e-06
2053,4.7683716e-07
2054,0.000692606
2055,0.2786799
2056,4.386902e-05
2057,6.198883e-06
2058,0.99989796
2059,3.784895e-06
2060,0.999898
2061,0.016205788
2062,0.11113116
2063,0.9997535
2064,0.367512
2065,0.011041403
2066,0.016126126
2067,0.9999578
2068,0.000844717
2069,1.335144e-05
2070,0.1734164
2071,0.0
2072,0.0006285012
2073,0.00018268824
2074,6.6161156e-06
2075,3.5762787e-07
2076,0.20239663
2077,0.9987043
2078,0.9951328
2079,0.00052681565
2080,0.9988313
2081,0.069049835
2082,0.0004197359
2083,1.0
2084,0.9994539
2085,0.9543625
2086,0.00067034364
2087,0.36306483
2088,0.0012313426
2089,0.0
2090,0.00030338764
2091,2.9802322e-08
2092,6.854534e-07
2093,0.9814377
2094,0.00091534853
2095,0.20530948
2096,0.0035619736
2097,0.00048422813
2098,0.08834648
2099,2.9802322e-07
2100,0.00016340613
2101,0.029495507
2102,0.00023543835
2103,0.7828262
2104,6.482005e-05
2105,0.028242826
2106,1.6093254e-06
2107,0.08275601
2108,0.00017482042
2109,0.99734676
2110,2.2053719e-06
2111,0.10554469
2112,0.00088843703
2113,0.0011872649
2114,2.3633242e-05
2115,8.2194805e-05
2116,0.57514286
2117,0.45006394
2118,0.6489293
2119,0.0028942227
2120,1.9967556e-06
2121,0.00010329485
2122,6.109476e-05
2123,9.745359e-06
2124,0.00028663874
2125,1.013279e-06
2126,0.0
2127,0.0002438724
2128,0.11567652
2129,1.1026859e-06
2130,0.0019564927
2131,0.016928822
2132,5.9604645e-08
2133,0.0
2134,2.5123358e-05
2135,0.00021997094
2136,2.1398067e-05
2137,0.0039459765
2138,0.99936986
2139,0.013408124
2140,1.1026859e-06
2141,5.9604645e-08
2142,1.5795231e-06
2143,8.940697e-08
2144,0.0009377599
2145,2.965331e-05
2146,0.0014023781
2147,0.22598043
2148,0.0002808869
2149,0.0
2150,0.0
2151,0.000900805
2152,0.20417109
2153,0.021164924
2154,0.99932337
2155,0.00022515655
2156,0.36085182
2157,4.172325e-07
2158,0.00053432584
2159,0.042390376
2160,0.99680865
2161,0.10604301
2162,0.13974339
2163,3.2782555e-07
2164,3.0368567e-05
2165,0.024765074
2166,0.00080803037
2167,0.9991586
2168,0.07666418
2169,1.4334917e-05
2170,0.017277747
2171,0.45256686
2172,0.001768738
2173,0.64878166
2174,0.9978447
2175,0.000310421
2176,1.7881393e-07
2177,3.2782555e-07
2178,4.3272972e-05
2179,0.0014036298
2180,0.00027051568
2181,7.1525574e-07
2182,7.328391e-05
2183,0.0003144145
2184,0.9992167
2185,1.6868114e-05
2186,0.020402253
2187,4.7683716e-07
2188,0.01955548
2189,0.016994655
2190,0.00017043948
2191,2.1457672e-06
2192,4.8160553e-05
2193,0.038436443
2194,1.1950731e-05
2195,0.06839058
2196,7.471442e-05
2197,1.7017126e-05
2198,0.5251934
2199,0.00044623017
2200,0.9999982
2201,6.5863132e-06
2202,0.8106215
2203,0.98441374
2204,1.9222498e-05
2205,1.731515e-05
2206,0.97984594
2207,2.9802322e-07
2208,2.9802322e-08
2209,0.9899819
2210,3.6358833e-05
2211,0.76995593
2212,0.015189648
2213,0.007567644
2214,0.34842277
2215,2.9802322e-08
2216,0.0001437664
2217,0.016830266
2218,9.834766e-07
2219,0.9234756
2220,0.0004979968
2221,7.048249e-05
2222,9.089708e-06
2223,0.0030083954
2224,0.93174684
2225,4.258752e-05
2226,0.96691906
2227,0.2966767
2228,0.9999996
2229,1.3113022e-06
2230,2.5063753e-05
2231,0.21433496
2232,0.6833427
2233,3.963709e-06
2234,0.89477015
2235,0.0012112558
2236,0.0007812381
2237,0.0
2238,1.1444092e-05
2239,2.8043985e-05
2240,0.5486523
2241,0.8723569
2242,7.778406e-06
2243,0.99659485
2244,3.6656857e-06
2245,0.022115111
2246,0.0
2247,0.0058839023
2248,0.99716187
2249,0.00013375282
2250,0.57597274
2251,0.03504899
2252,2.9802322e-08
2253,0.00023496151
2254,0.061838567
2255,3.6358833e-06
2256,1.001358e-05
2257,0.041026205
2258,4.0203333e-05
2259,0.99617946
2260,4.8696995e-05
2261,0.0
2262,0.019030482
2263,8.5532665e-06
2264,7.164478e-05
2265,3.2126904e-05
2266,0.0
2267,0.853475
2268,6.198883e-06
2269,4.169345e-05
2270,0.0038685203
2271,0.0
2272,3.427267e-06
2273,0.010239512
2274,0.12337154
2275,0.94666314
2276,0.19567305
2277,0.00041481853
2278,0.0
2279,0.0037085712
2280,0.99464834
2281,0.93363595
2282,0.13173068
2283,0.0016866624
2284,0.98675156
2285,0.99339914
2286,0.0005839169
2287,1.5467405e-05
2288,0.99790275
2289,0.0003530085
2290,6.532669e-05
2291,0.042833835
2292,1.3977289e-05
2293,0.000346601
2294,6.2584877e-07
2295,5.00679e-06
2296,8.34465e-07
2297,0.5448921
2298,0.012515545
2299,0.00096198916
2300,1.4305115e-06
2301,1.1950731e-05
2302,0.9195262
2303,0.9856471
2304,4.9471855e-06
2305,9.089708e-06
2306,8.940697e-08
2307,0.0003232658
2308,2.297759e-05
2309,0.99994177
2310,0.99936426
2311,1.6391277e-06
2312,0.014859676
2313,0.0008722544
2314,0.0
2315,8.124113e-05
2316,0.006038785
2317,0.00019988418
2318,2.887845e-05
2319,0.019606292
2320,1.7613173e-05
2321,0.04503131
2322,0.0009956658
2323,0.00071910024
2324,0.493626
2325,0.97690827
2326,0.83089375
2327,0.9933641
2328,1.0728836e-06
2329,3.6120415e-05
2330,0.8154707
2331,1.7881393e-07
2332,0.00035643578
2333,0.19972244
2334,0.0
2335,0.0036018789
2336,0.55477595
2337,2.1994114e-05
2338,1.1920929e-06
2339,0.003626138
2340,0.0004634261
2341,0.00017094612
2342,1.4901161e-07
2343,0.0035926402
2344,3.3676624e-06
2345,0.7260135
2346,2.9802322e-08
2347,2.8908253e-06
2348,0.029483587
2349,0.99991024
2350,0.0005246401
2351,0.0
2352,0.00013375282
2353,0.99998033
2354,1.1920929e-07
2355,0.76530206
2356,1.1920929e-07
2357,0.01199615
2358,2.1994114e-05
2359,0.0
2360,4.9471855e-06
2361,2.6643276e-05
2362,1.1622906e-06
2363,0.093630165
2364,0.9663451
2365,3.5196543e-05
2366,0.9858277
2367,0.0005673468
2368,0.07258645
2369,0.0039559305
2370,0.64913
2371,0.0036917925
2372,0.0003466606
2373,0.0008754432
2374,0.6333134
2375,0.0038014948
2376,0.0021073818
2377,0.0
2378,0.0
2379,2.270937e-05
2380,0.73932457
2381,3.1888485e-06
2382,7.748604e-07
2383,5.221367e-05
2384,2.7418137e-06
2385,0.116603404
2386,0.8912265
2387,0.0725452
2388,4.61936e-06
2389,0.643226
2390,8.940697e-07
2391,0.85917985
2392,2.425909e-05
2393,0.85882676
2394,2.5331974e-06
2395,0.00017869473
2396,0.009806186
2397,2.9802322e-08
2398,0.0002631247
2399,1.7881393e-07
2400,1.1920929e-07
2401,0.7389582
2402,0.0021343827
2403,0.6480862
2404,0.89694923
2405,3.7908554e-05
2406,0.9943263
2407,2.5063753e-05
2408,0.9984877
2409,3.3289194e-05
2410,0.99999905
2411,0.9998703
2412,0.0008634627
2413,0.0010794997
2414,0.0964964
2415,0.0
2416,4.261732e-05
2417,0.990026
2418,0.0
2419,0.008751035
2420,0.99957174
2421,7.5101852e-06
2422,0.0012744367
2423,0.0010041893
2424,0.012763679
2425,6.237626e-05
2426,0.0041027665
2427,0.9945268
2428,0.9091134
2429,0.016226828
2430,1.14142895e-05
2431,0.020010948
2432,0.0
2433,0.6569691
2434,0.0014863014
2435,0.051591873
2436,0.86446846
2437,8.940697e-08
2438,0.0
2439,4.172325e-07
2440,0.9949918
2441,1.4603138e-05
2442,4.7683716e-07
2443,0.012820125
2444,2.2947788e-06
2445,0.93524444
2446,3.5583973e-05
2447,5.9604645e-08
2448,3.874302e-07
2449,0.0008095205
2450,0.534628
2451,0.0005886555
2452,0.0
2453,0.0019541383
2454,0.009594023
2455,9.804964e-06
2456,5.632639e-06
2457,0.43680155
2458,1.1593103e-05
2459,5.0336123e-05
2460,1.4901161e-07
2461,4.172325e-07
2462,0.19180724
2463,0.024840951
2464,0.017295808
2465,5.662441e-07
2466,0.0
2467,2.232194e-05
2468,0.567562
2469,0.6088233
2470,0.0
2471,0.08351678
2472,4.172325e-05
2473,0.24450007
2474,0.018003643
2475,0.98125726
2476,0.73984146
2477,0.9868958
2478,0.0
2479,0.05578375
2480,3.129244e-05
2481,0.0921067
2482,0.06375405
2483,0.108150244
2484,2.9802322e-07
2485,0.0
2486,0.00018507242
2487,0.99998146
2488,0.00050860643
2489,0.67339206
2490,0.0
2491,0.0
2492,0.9668465
2493,0.029180765
2494,9.918213e-05
2495,0.026297182
2496,0.1011692
2497,5.1766634e-05
2498,0.00031468272
2499,0.0002707839
2500,0.0135371685
2501,0.03427425
2502,0.0
2503,8.076429e-06
2504,6.854534e-07
2505,6.708503e-05
2506,0.0
2507,0.0003258884
2508,0.0071111023
2509,0.040837467
2510,0.013588458
2511,0.0084965825
2512,0.9449059
2513,0.29522383
2514,0.9999543
2515,0.0051651
2516,0.0059806705
2517,0.0
2518,0.009920895
2519,0.00014671683
2520,0.9910456
2521,0.028606534
2522,0.00027680397
2523,2.3841858e-07
2524,3.2484531e-06
2525,1.0
2526,0.99767196
2527,0.0
2528,0.999544
2529,0.9999708
2530,0.004369974
2531,0.07113412
2532,0.71478325
2533,0.0035806
2534,0.9904899
2535,0.96575165
2536,0.0001372695
2537,0.3263865
2538,0.00013539195
2539,7.748604e-07
2540,0.0006890893
2541,0.24791041
2542,0.8357873
2543,0.06720492
2544,0.9728224
2545,0.7723348
2546,0.0
2547,0.026118696
2548,0.0
2549,1.4901161e-07
2550,0.9887492
2551,0.00024360418
2552,0.009377331
2553,0.00037899613
2554,0.015212089
2555,4.976988e-06
2556,6.16312e-05
2557,0.9500336
2558,4.3660402e-05
2559,0.0030065477
2560,3.4570694e-06
2561,0.0001578927
2562,0.99928606
2563,4.4703484e-07
2564,2.9802322e-08
2565,0.00016751885
2566,0.0023916364
2567,6.1392784e-06
2568,4.506111e-05
2569,6.720424e-05
2570,0.98753035
2571,0.0
2572,0.00091671944
2573,0.9999999
2574,0.0
2575,0.0
2576,0.00052672625
2577,0.86271363
2578,3.5762787e-06
2579,1.0
2580,3.784895e-06
2581,0.0019471645
2582,3.3974648e-06
2583,0.0
2584,0.020626485
2585,0.99981976
2586,0.006313026
2587,1.937151e-06
2588,0.008434355
2589,0.00017938018
2590,0.998888
2591,1.2665987e-05
2592,0.89234746
2593,0.99929136
2594,0.106160074
2595,0.0035921335
2596,0.0
2597,0.0
2598,0.00043913722
2599,0.056542277
2600,0.00060912967
2601,0.6265504
2602,0.0065757334
2603,0.99999726
2604,5.3077936e-05
2605,0.94860697
2606,6.0796738e-06
2607,0.019105375
2608,0.08973467
2609,0.18779421
2610,9.298325e-06
2611,0.0022803545
2612,9.953976e-06
2613,0.9954592
2614,2.503395e-06
2615,0.02968672
2616,0.0
2617,0.11461243
2618,0.0
2619,0.004435152
2620,0.041524082
2621,0.0010587573
2622,0.0
2623,0.00024875998
2624,0.7755247
2625,0.99999434
2626,0.99938107
2627,4.222989e-05
2628,0.00041857362
2629,0.7560698
2630,1.0
2631,6.210804e-05
2632,7.212162e-05
2633,0.00047254562
2634,0.99952614
2635,0.00041937828
2636,0.8877531
2637,0.01053679
2638,0.00013327599
2639,7.301569e-06
2640,6.3180923e-06
2641,0.86654615
2642,0.99407005
2643,0.0012120605
2644,0.0008434057
2645,8.940697e-08
2646,0.026435643
2647,0.06627858
2648,2.9802322e-07
2649,3.85046e-05
2650,0.0009405911
2651,0.5483213
2652,0.98572993
2653,0.9999574
2654,0.003387779
2655,5.00679e-06
2656,8.940697e-07
2657,4.7385693e-06
2658,0.15954763
2659,0.7503045
2660,0.070074946
2661,9.730458e-05
2662,0.08460471
2663,1.770258e-05
2664,0.7591294
2665,0.025403798
2666,0.004579097
2667,6.788969e-05
2668,0.0244191
2669,0.0014658272
2670,0.00011956692
2671,1.2993813e-05
2672,7.56979e-06
2673,2.3841858e-07
2674,0.0009572506
2675,0.0
2676,2.3245811e-06
2677,0.99062943
2678,1.0788441e-05
2679,4.1395426e-05
2680,0.0014598072
2681,5.9604645e-08
2682,0.99650604
2683,0.01239717
2684,0.99985987
2685,0.9982791
2686,0.0012001097
2687,0.30088037
2688,0.9594096
2689,2.3841858e-07
2690,0.095219225
2691,0.075122684
2692,0.00015226007
2693,0.00013667345
2694,0.0005534291
2695,0.039777488
2696,0.21738467
2697,0.9500367
2698,4.172325e-06
2699,8.940697e-08
2700,0.65244544
2701,0.0035803318
2702,0.0010486245
2703,0.8753488
2704,0.020689726
2705,6.3598156e-05
2706,0.12884212
2707,0.0051047504
2708,0.118801385
2709,0.0054781735
2710,0.9499934
2711,0.0015962422
2712,0.9996431
2713,2.2947788e-06
2714,0.99465334
2715,1.1622906e-06
2716,0.98532975
2717,0.116704404
2718,0.9828325
2719,0.00047194958
2720,6.5863132e-06
2721,0.75838685
2722,6.3598156e-05
2723,0.015171945
2724,0.043162405
2725,0.00012558699
2726,0.015596956
2727,0.0010515153
2728,0.74940675
2729,1.7225742e-05
2730,3.477931e-05
2731,0.0
2732,2.3841858e-07
2733,0.9999999
2734,0.0
2735,0.048918754
2736,0.95480263
2737,1.5199184e-06
2738,0.00037497282
2739,0.00034499168
2740,0.9915823
2741,0.7722287
2742,0.9996071
2743,0.0004094541
2744,0.313924
2745,0.8327284
2746,0.0
2747,0.0076257885
2748,9.23872e-07
2749,0.000526458
2750,0.0007485151
2751,0.42286316
2752,0.21595949
2753,0.00088590384
2754,0.00061038136
2755,9.2417e-05
2756,0.0019743145
2757,1.8775463e-06
2758,0.0
2759,0.018501371
2760,7.855892e-05
2761,0.99681914
2762,0.999812
2763,0.77810585
2764,9.23872e-07
2765,0.23120642
2766,0.03637579
2767,0.018822879
2768,2.9802322e-08
2769,6.735325e-06
2770,0.005917728
2771,0.00024673343
2772,0.5614412
2773,0.83131886
2774,0.021805018
2775,0.0013979077
2776,4.339218e-05
2777,0.004250467
2778,0.4159374
2779,0.6609909
2780,2.2441149e-05
2781,0.99803907
2782,0.0003438592
2783,0.99972206
2784,0.0005752146
2785,1.0
2786,0.0
2787,0.032692283
2788,0.00041511655
2789,0.99973524
2790,0.8666372
2791,3.0875206e-05
2792,0.0004724264
2793,0.13343823
2794,2.9802322e-08
2795,0.0014358461
2796,4.827976e-06
2797,4.2021275e-06
2798,0.0
2799,0.0026603937
2800,0.9999527
2801,0.18266219
2802,0.5592275
2803,0.0
2804,0.0
2805,0.017418027
2806,0.0036515296
2807,0.4628538
2808,0.0004735887
2809,1.090765e-05
2810,0.07897562
2811,0.012004793
2812,0.8688812
2813,0.0021505356
2814,0.033180833
2815,2.682209e-07
2816,5.662441e-07
2817,0.9990963
2818,7.0929527e-06
2819,0.8386806
2820,0.010899097
2821,0.064249516
2822,0.5650985
2823,1.9222498e-05
2824,0.9863491
2825,0.011431873
2826,0.00028255582
2827,0.99821603
2828,3.2782555e-07
2829,0.0001604855
2830,0.0013181269
2831,0.09636605
2832,0.00073975325
2833,0.017124116
2834,4.208088e-05
2835,2.0861626e-07
2836,0.003000021
2837,0.0010341108
2838,0.00028824806
2839,0.00016841292
2840,1.758337e-06
2841,0.0018205941
2842,1.3828278e-05
2843,0.0
2844,4.261732e-05
2845,0.023691267
2846,0.17650321
2847,0.99999875
2848,0.353898
2849,0.0
2850,0.0254201
2851,0.3904495
2852,0.99999976
2853,0.9999995
2854,0.6441014
2855,0.00013616681
2856,0.047349602
2857,0.7906314
2858,0.0078033507
2859,1.4901161e-07
2860,0.9978882
2861,1.4901161e-07
2862,0.8643525
2863,0.73414207
2864,0.9999999
2865,0.99926174
2866,0.99960554
2867,0.0003746152
2868,0.024307787
2869,4.3809414e-06
2870,0.99997675
2871,6.0796738e-06
2872,1.758337e-06
2873,0.0
2874,1.3411045e-06
2875,0.00020706654
2876,0.110192746
2877,4.9471855e-06
2878,5.8710575e-06
2879,0.9999788
2880,0.0
2881,0.0
2882,0.9980061
2883,0.07312158
2884,1.4126301e-05
2885,0.37127692
2886,0.99991846
2887,0.0
2888,0.060953856
2889,4.440546e-06
2890,0.7934207
2891,0.0024136305
2892,0.12648177
2893,0.548618
2894,0.91018397
2895,0.025611639
2896,0.0
2897,0.953282
2898,0.0015302896
2899,0.994757
2900,0.9449137
2901,0.24435955
2902,0.0
2903,4.4345856e-05
2904,0.999017
2905,0.0
2906,0.0
2907,5.6624413e-05
2908,1.4901161e-07
2909,0.74640495
2910,0.15641463
2911,2.9802322e-08
2912,0.0005517602
2913,4.172325e-07
2914,0.010494947
2915,0.98070323
2916,0.008339763
2917,0.0037284791
2918,0.0019643903
2919,1.2069941e-05
2920,3.3080578e-06
2921,0.00011467934
2922,0.00012677908
2923,0.01515013
2924,0.96257234
2925,0.3736703
2926,8.6426735e-07
2927,0.02187702
2928,4.6998262e-05
2929,0.059747547
2930,0.128265
2931,0.96632093
2932,0.01784283
2933,2.9802322e-08
2934,0.010365397
2935,0.35622287
2936,2.0861626e-07
2937,0.0
2938,0.99983156
2939,0.66530895
2940,1.0937452e-05
2941,0.99215287
2942,0.8673686
2943,0.09487304
2944,0.8622068
2945,0.0
2946,0.7694049
2947,0.039049596
2948,0.0
2949,0.0012371838
2950,0.0011464059
2951,0.00957948
2952,5.4210424e-05
2953,1.0
2954,0.003926009
2955,0.0
2956,0.07923216
2957,2.3841858e-07
2958,0.012091637
2959,0.99967194
2960,0.1998407
2961,0.009105355
2962,0.0011200607
2963,0.07837522
2964,0.009541661
2965,0.0031112432
2966,0.0
2967,1.8119812e-05
2968,0.99782896
2969,0.826614
2970,2.592802e-06
2971,0.00019839406
2972,0.07565284
2973,0.5532178
2974,0.99877036
2975,0.62202036
2976,0.8747443
2977,1.3649464e-05
2978,0.00011563301
2979,0.0035563111
2980,0.0
2981,0.0015995502
2982,0.012307584
2983,1.7881393e-07
2984,0.00036641955
2985,0.0072823763
2986,0.3706577
2987,0.016554743
2988,0.10752007
2989,0.03134021
2990,0.21347293
2991,0.00018829107
2992,4.053116e-06
2993,0.0
2994,0.7987185
2995,3.1143427e-05
2996,0.053280085
2997,0.28503633
2998,0.5065398
2999,0.0
3000,0.17404807
